entity_key,name,cat,county,district,address,tel,sources
2343150016,屏東縣新埤鄉衛生所,兒童發展篩檢院所,屏東縣,新埤鄉,屏東縣新埤鄉中正路38號,08-7971090,healthforkids
2343310012,屏東縣春日鄉衛生所,兒童發展篩檢院所,屏東縣,春日鄉,屏東縣春日鄉春日路176號,08-8780358,healthforkids
2343030019,屏東縣東港鎮衛生所,兒童發展篩檢院所,屏東縣,東港鎮,屏東縣東港鎮東津里船頭路5之1號,08-8325310,healthforkids
2343160012,屏東縣枋寮鄉衛生所,兒童發展篩檢院所,屏東縣,枋寮鄉,屏東縣枋寮鄉枋寮村德興路77號,08-8782940,healthforkids
2343250011,屏東縣枋山鄉衛生所,兒童發展篩檢院所,屏東縣,枋山鄉,屏東縣枋山鄉枋山村枋山路98號,08-8761150,healthforkids
2343190010,屏東縣林邊鄉衛生所,兒童發展篩檢院所,屏東縣,林邊鄉,屏東縣林邊鄉和平路45號,08-8752076,healthforkids
2343290015,屏東縣泰武鄉衛生所,兒童發展篩檢院所,屏東縣,泰武鄉,屏東縣泰武鄉佳平村179號,08-7832059,healthforkids
2343240015,屏東縣滿州鄉衛生所,兒童發展篩檢院所,屏東縣,滿州鄉,屏東縣滿州鄉中山路31號,08-8801279,healthforkids
2343020013,屏東縣潮州鎮衛生所,兒童發展篩檢院所,屏東縣,潮州鎮,屏東縣潮州鎮中山路32號,08-7882131,healthforkids
2343330014,屏東縣牡丹鄉衛生所,兒童發展篩檢院所,屏東縣,牡丹鄉,屏東縣牡丹鄉石門村石門路19號,08-8831013,healthforkids
2343320018,屏東縣獅子鄉衛生所,兒童發展篩檢院所,屏東縣,獅子鄉,屏東縣獅子鄉楓林村二巷31號,08-8771324,healthforkids
2343220013,屏東縣琉球鄉衛生所,兒童發展篩檢院所,屏東縣,琉球鄉,屏東縣琉球鄉中山路51號,08-8612513,healthforkids
2343280019,屏東縣瑪家鄉衛生所,兒童發展篩檢院所,屏東縣,瑪家鄉,屏東縣瑪家鄉北葉村風景巷86號,08-7991164,healthforkids
2343140010,屏東縣竹田鄉衛生所,兒童發展篩檢院所,屏東縣,竹田鄉,屏東縣竹田鄉竹田村中山路25號,08-7710445,healthforkids
2343050011,屏東縣萬丹鄉衛生所,兒童發展篩檢院所,屏東縣,萬丹鄉,屏東縣萬丹鄉萬丹路一段501號,08-7772049,healthforkids
2343120018,屏東縣萬巒鄉衛生所,兒童發展篩檢院所,屏東縣,萬巒鄉,屏東縣萬巒鄉褒忠路16號,08-7811794,healthforkids
2343230019,屏東縣車城鄉衛生所,兒童發展篩檢院所,屏東縣,車城鄉,屏東縣車城鄉福安路2之30號,08-8821300,healthforkids
2343090015,屏東縣里港鄉衛生所,兒童發展篩檢院所,屏東縣,里港鄉,屏東縣里港鄉中山路103之1號,08-7751711,healthforkids
2343060017,屏東縣長治鄉衛生所,兒童發展篩檢院所,屏東縣,長治鄉,屏東縣長治鄉進興村潭頭路3號,08-7368734,healthforkids
2343270013,屏東縣霧臺鄉衛生所,兒童發展篩檢院所,屏東縣,霧臺鄉,屏東縣霧臺鄉神山巷68號,08-7902232,healthforkids
2343110012,屏東縣高樹鄉衛生所,兒童發展篩檢院所,屏東縣,高樹鄉,屏東縣高樹鄉南昌路12之2號,08-7962026,healthforkids
2343100016,屏東縣鹽埔鄉衛生所,兒童發展篩檢院所,屏東縣,鹽埔鄉,屏東縣鹽埔鄉鹽北村勝利路187號,08-7932474,healthforkids
2343070013,屏東縣麟洛鄉衛生所,兒童發展篩檢院所,屏東縣,麟洛鄉,屏東縣麟洛鄉麟蹄村中山路156之1號,08-7236742,healthforkids
3543013577,張俊智診所,兒童發展篩檢院所,屏東縣,屏東市,屏東縣屏東市永城里博愛路215號,08-7667010,healthforkids
x:屏東縣:張家瑜診所,張家瑜診所,兒童發展篩檢院所,屏東縣,萬丹鄉,屏東縣萬丹鄉社皮路三段228號,08-7070342,healthforkids
3543031539,德鴻吳小兒科診所,兒童發展篩檢院所,屏東縣,東港鎮,屏東縣東港鎮新生三路226號,08-8321990,healthforkids
1143040010,恆基醫療財團法人恆春基督教醫院,兒童發展篩檢院所,屏東縣,恆春鎮,屏東縣恆春鎮恆西路21號,08-8892293,healthforkids;sfaa
3543011233,李博浩診所,兒童發展篩檢院所,屏東縣,屏東市,屏東縣屏東市明正里濟南街5之4號,08-7335616,healthforkids
3543011984,林俊傑診所,兒童發展篩檢院所,屏東縣,屏東市,屏東縣屏東市廣東路1之7號,08-7211060,healthforkids
3543031520,林瑛豐兒科診所,兒童發展篩檢院所,屏東縣,東港鎮,屏東縣東港鎮朝隆路88號,08-8339868,healthforkids
x:屏東縣:林長興診所,林長興診所,兒童發展篩檢院所,屏東縣,屏東市,屏東縣屏東市華正路237號,08-7236266,healthforkids
x:屏東縣:欣安禾婦兒科診所,欣安禾婦兒科診所,兒童發展篩檢院所,屏東縣,潮州鎮,屏東縣潮州鎮三星里三成路318號,08-7801155,healthforkids
3543190195,欣生診所,兒童發展篩檢院所,屏東縣,林邊鄉,屏東縣林邊鄉中林村中山路106之2號,08-8750747,healthforkids
x:屏東縣:洪梓策親子診所,洪梓策親子診所,兒童發展篩檢院所,屏東縣,恆春鎮,屏東縣恆春鎮環城北路181號,08-8880197,healthforkids
3543011135,蔡長禧診所,兒童發展篩檢院所,屏東縣,屏東市,屏東縣屏東市民生路12之16號,08-7227766,healthforkids
0143040019,衛生福利部恆春旅遊醫院,兒童發展篩檢院所,屏東縣,恆春鎮,屏東縣恆春鎮恒南路188號,08-8892704,healthforkids;sfaa
1343030018,輔英科技大學附設醫院,兒童發展篩檢院所,屏東縣,東港鎮,屏東縣東港鎮興臺里中山路5號,08-8323146,healthforkids;sfaa
3543160222,迦美診所,兒童發展篩檢院所,屏東縣,枋寮鄉,屏東縣枋寮鄉中山路139號,08-8782900,healthforkids
x:屏東縣:黃志忠診所,黃志忠診所,兒童發展篩檢院所,屏東縣,潮州鎮,屏東縣潮州鎮中山路33號,08-7884486,healthforkids
x:彰化縣:中英診所,中英診所,兒童發展篩檢院所,彰化縣,田中鎮,彰化縣田中鎮員集路二段342號,04-8762021,healthforkids
x:彰化縣:余偉傑小兒科診所,余偉傑小兒科診所,兒童發展篩檢院所,彰化縣,彰化市,彰化縣彰化市曉陽路188號,04-7289786,healthforkids
x:彰化縣:佳佑小兒科診所,佳佑小兒科診所,兒童發展篩檢院所,彰化縣,和美鎮,彰化縣和美鎮和東里彰美路五段181號,04-7576678,healthforkids
x:彰化縣:佳生小兒科診所,佳生小兒科診所,兒童發展篩檢院所,彰化縣,鹿港鎮,彰化縣鹿港鎮民權路137號,04-7776789,healthforkids
x:彰化縣:劉岳隆小兒科診所,劉岳隆小兒科診所,兒童發展篩檢院所,彰化縣,員林市,彰化縣員林市仁美里中正路664號,04-8320446,healthforkids
x:彰化縣:合康診所,合康診所,兒童發展篩檢院所,彰化縣,員林市,彰化縣員林市南平里南平街22之1號,04-8363272,healthforkids
3537020075,吳肇基診所,兒童發展篩檢院所,彰化縣,鹿港鎮,彰化縣鹿港鎮民族路114號,04-7787968,healthforkids
3537070084,周武昌診所,兒童發展篩檢院所,彰化縣,田中鎮,彰化縣田中鎮新生街126號,04-8753625,healthforkids
0937050032,員郭醫療社團法人員郭醫院,兒童發展篩檢院所,彰化縣,員林市,彰化縣員林市員林大道六段51號,04-8312889,healthforkids;sfaa
x:彰化縣:宏文小兒科診所,宏文小兒科診所,兒童發展篩檢院所,彰化縣,鹿港鎮,彰化縣鹿港鎮中山路3之1號,04-7779489,healthforkids
x:彰化縣:寶貝熊小兒科診所,寶貝熊小兒科診所,兒童發展篩檢院所,彰化縣,員林市,彰化縣員林市靜修東路78號,04-8395253,healthforkids
x:彰化縣:小太陽小兒科診所,小太陽小兒科診所,兒童發展篩檢院所,彰化縣,員林市,彰化縣員林市大同路一段285巷15號,04-8375331,healthforkids
x:彰化縣:小樹苗兒科診所,小樹苗兒科診所,兒童發展篩檢院所,彰化縣,北斗鎮,彰化縣北斗鎮西安里中山路一段333號,04-8883823,healthforkids
3537014291,平安診所,兒童發展篩檢院所,彰化縣,彰化市,彰化縣彰化市信義里中正路一段452號,04-7222279,healthforkids
x:彰化縣:幼恩小兒科診所,幼恩小兒科診所,兒童發展篩檢院所,彰化縣,北斗鎮,彰化縣北斗鎮中華路245號,04-8781819,healthforkids
3537021849,張容毓親子診所,兒童發展篩檢院所,彰化縣,鹿港鎮,彰化縣鹿港鎮永安里12鄰中正路441號,04-7779909,healthforkids
x:彰化縣:張文宗小兒科內科診所,張文宗小兒科內科診所,兒童發展篩檢院所,彰化縣,彰化市,彰化縣彰化市長安街25號,04-7256363,healthforkids
3537190125,張榮俊小兒科診所,兒童發展篩檢院所,彰化縣,社頭鄉,彰化縣社頭鄉員集路二段176號,04-8722171,healthforkids
1137010051,彰化基督教醫療財團法人漢銘基督教醫院,兒童發展篩檢院所,彰化縣,彰化市,彰化縣彰化市中山路一段366號,04-7113456,healthforkids;sfaa
2337080012,彰化縣二林鎮衛生所,兒童發展篩檢院所,彰化縣,二林鎮,彰化縣二林鎮大成路一段115號,04-8960035,healthforkids
2337200014,彰化縣二水鄉衛生所,兒童發展篩檢院所,彰化縣,二水鄉,彰化縣二水鄉二水村過圳路19號,04-8791077,healthforkids
2337100019,彰化縣伸港鄉衛生所,兒童發展篩檢院所,彰化縣,伸港鄉,彰化縣伸港鄉大同村中興路二段197號,04-7982034,healthforkids
2337040018,彰化縣北斗鎮衛生所,兒童發展篩檢院所,彰化縣,北斗鎮,彰化縣北斗鎮文昌里復興路270號,04-8882059,healthforkids
2337030012,彰化縣和美鎮衛生所,兒童發展篩檢院所,彰化縣,和美鎮,彰化縣和美鎮和東里彰美路五段319號,04-7062455,healthforkids
2337050014,彰化縣員林市衛生所,兒童發展篩檢院所,彰化縣,員林市,彰化縣員林市三義里員鹿路245巷111號,04-8320315,healthforkids
2337170011,彰化縣埔心鄉衛生所,兒童發展篩檢院所,彰化縣,埔心鄉,彰化縣埔心鄉員鹿路二段340號,04-8294611,healthforkids
2337160015,彰化縣埔鹽鄉衛生所,兒童發展篩檢院所,彰化縣,埔鹽鄉,彰化縣埔鹽鄉好修村員鹿路二段58號,04-8654814,healthforkids
2337220016,彰化縣埤頭鄉衛生所,兒童發展篩檢院所,彰化縣,埤頭鄉,彰化縣埤頭鄉合興村健安街119號,04-8922445,healthforkids
2337240018,彰化縣大城鄉衛生所,兒童發展篩檢院所,彰化縣,大城鄉,彰化縣大城鄉中平路126號,04-8941323,healthforkids
2337150019,彰化縣大村鄉衛生所,兒童發展篩檢院所,彰化縣,大村鄉,彰化縣大村鄉大村村中正西路340號,04-8520513,healthforkids
2337010010,彰化縣彰化市南西北區衛生所,兒童發展篩檢院所,彰化縣,彰化市,彰化縣彰化市旭光路166號,04-7282141,healthforkids
2337010029,彰化縣彰化市東區衛生所,兒童發展篩檢院所,彰化縣,彰化市,彰化縣彰化市彰南路二段346巷31弄26號,04-7381647,healthforkids
2337180017,彰化縣永靖鄉衛生所,兒童發展篩檢院所,彰化縣,永靖鄉,彰化縣永靖鄉西興路91號,04-8221057,healthforkids
2337260010,彰化縣溪州鄉衛生所,兒童發展篩檢院所,彰化縣,溪州鄉,彰化縣溪州鄉溪下路四段570號,04-8895023,healthforkids
2337060010,彰化縣溪湖鎮衛生所,兒童發展篩檢院所,彰化縣,溪湖鎮,彰化縣溪湖鎮湖東里青雅路36號,04-8815112,healthforkids
2337070016,彰化縣田中鎮衛生所,兒童發展篩檢院所,彰化縣,田中鎮,彰化縣田中鎮斗中路一段222號,04-8742053,healthforkids
2337210010,彰化縣田尾鄉衛生所,兒童發展篩檢院所,彰化縣,田尾鄉,彰化縣田尾鄉光復路二段608號,04-8832145,healthforkids
2337190013,彰化縣社頭鄉衛生所,兒童發展篩檢院所,彰化縣,社頭鄉,彰化縣社頭鄉社頭村員集路二段409號,04-7060380,healthforkids
2337110015,彰化縣福興鄉衛生所,兒童發展篩檢院所,彰化縣,福興鄉,彰化縣福興鄉福興路51巷2號,04-7772371,healthforkids
2337120020,彰化縣秀水鄉衛生所,兒童發展篩檢院所,彰化縣,秀水鄉,彰化縣秀水鄉中山路99號,04-7693001,healthforkids
2337250014,彰化縣竹塘鄉衛生所,兒童發展篩檢院所,彰化縣,竹塘鄉,彰化縣竹塘鄉竹元村東陽路一段58之1號,04-8972009,healthforkids
2337090018,彰化縣線西鄉衛生所,兒童發展篩檢院所,彰化縣,線西鄉,彰化縣線西鄉和線路957巷6號,04-7585201,healthforkids
2337140013,彰化縣芬園鄉衛生所,兒童發展篩檢院所,彰化縣,芬園鄉,彰化縣芬園鄉社口村公園一街11號,049-2522904,healthforkids
2337130017,彰化縣花壇鄉衛生所,兒童發展篩檢院所,彰化縣,花壇鄉,彰化縣花壇鄉長沙村中正路11號,04-7862035,healthforkids
2337230012,彰化縣芳苑鄉衛生所,兒童發展篩檢院所,彰化縣,芳苑鄉,彰化縣芳苑鄉芳苑村斗苑路芳苑段210巷8號,04-8983134,healthforkids
2337020016,彰化縣鹿港鎮衛生所,兒童發展篩檢院所,彰化縣,鹿港鎮,彰化縣鹿港鎮復興路425號,04-7772309,healthforkids
3537131215,志元診所,兒童發展篩檢院所,彰化縣,花壇鄉,彰化縣花壇鄉中正路118號,04-7878892,healthforkids
x:彰化縣:恩幼小兒科診所,恩幼小兒科診所,兒童發展篩檢院所,彰化縣,北斗鎮,彰化縣北斗鎮中華路245號,04-8781819,healthforkids
x:彰化縣:惠幼小兒科診所,惠幼小兒科診所,兒童發展篩檢院所,彰化縣,彰化市,彰化縣彰化市新興里自強路38號,04-7268800,healthforkids
x:彰化縣:愛心小兒科家庭醫學科診所,愛心小兒科家庭醫學科診所,兒童發展篩檢院所,彰化縣,員林市,彰化縣員林市中正路628號,04-8361292,healthforkids
x:彰化縣:愛貝兒小兒科診所,愛貝兒小兒科診所,兒童發展篩檢院所,彰化縣,彰化市,彰化縣彰化市福安里曉陽路47號,04-7276388,healthforkids
x:彰化縣:慈安小兒科診所,慈安小兒科診所,兒童發展篩檢院所,彰化縣,員林市,彰化縣員林市惠來里光明街163號,04-8369578,healthforkids
1537010219,成美醫院,兒童發展篩檢院所,彰化縣,彰化市,彰化縣彰化市三民路56號,04-7273127,healthforkids;sfaa
3537030151,曾思遠診所,兒童發展篩檢院所,彰化縣,和美鎮,彰化縣和美鎮和線路85號,04-7555423,healthforkids
x:彰化縣:林明燦小兒科診所,林明燦小兒科診所,兒童發展篩檢院所,彰化縣,彰化市,彰化縣彰化市民權路243號,04-7223526,healthforkids
5935051867,楊博堯診所,兒童發展篩檢院所,彰化縣,員林市,彰化縣員林市中正路165號,04-8361062,healthforkids
x:彰化縣:王鏜焜小兒科診所,王鏜焜小兒科診所,兒童發展篩檢院所,彰化縣,溪湖鎮,彰化縣溪湖鎮西環路246號,04-8825835,healthforkids
1537051274,皓生醫院,兒童發展篩檢院所,彰化縣,員林市,彰化縣員林市萬年路三段133號,04-8379560,healthforkids
3537011085,盧正欽小兒科診所,兒童發展篩檢院所,彰化縣,彰化市,彰化縣彰化市三民路78號,04-7235358,healthforkids
x:彰化縣:祐安小兒科診所,祐安小兒科診所,兒童發展篩檢院所,彰化縣,鹿港鎮,彰化縣鹿港鎮三民路125號,04-7755602,healthforkids
x:彰化縣:簡志彰小兒科診所,簡志彰小兒科診所,兒童發展篩檢院所,彰化縣,溪湖鎮,彰化縣溪湖鎮東寮里育才街67號,04-8856472,healthforkids
3537221143,綜祐診所,兒童發展篩檢院所,彰化縣,埤頭鄉,彰化縣埤頭鄉合興村彰水路三段494號,04-8911911,healthforkids
x:彰化縣:群祐小兒科診所,群祐小兒科診所,兒童發展篩檢院所,彰化縣,彰化市,彰化縣彰化市新興里彰新路一段79號,04-7330679,healthforkids
x:彰化縣:育安聯合診所,育安聯合診所,兒童發展篩檢院所,彰化縣,二林鎮,彰化縣二林鎮斗苑路四段702號,04-8953358,healthforkids
x:彰化縣:育英診所,育英診所,兒童發展篩檢院所,彰化縣,員林市,彰化縣員林市育英路37之12號,04-8331458,healthforkids
x:彰化縣:芳生診所,芳生診所,兒童發展篩檢院所,彰化縣,伸港鄉,彰化縣伸港鄉新港路161號,04-7987597,healthforkids
x:彰化縣:莊永熙診所,莊永熙診所,兒童發展篩檢院所,彰化縣,彰化市,彰化縣彰化市民族路493號,04-7240805,healthforkids
x:彰化縣:蕭國隆小兒科診所,蕭國隆小兒科診所,兒童發展篩檢院所,彰化縣,和美鎮,彰化縣和美鎮和東里彰美路五段255號,04-7553021,healthforkids
x:彰化縣:許立德小兒科診所,許立德小兒科診所,兒童發展篩檢院所,彰化縣,溪湖鎮,彰化縣溪湖鎮培英路42號,04-8856518,healthforkids
